Sold Price,Status,Address,List Date,Sold Date,DOM,Location,Total number of bedrooms,Total number of Baths,TotFl ,The year in which it was build,Age,FrontageFt,Depth,Total number of Kitchens,TypeDwel ,Style of Home
"$720,000",S,6508 CLINTON STREET,7/18/2011,08-11-2011,24,Burnaby South,3,2,"1,600",9999,999,50,120,2,House/Single Family,2 Storey
"$720,000",S,6089 KEITH STREET,3/31/2011,04-11-2011,11,Burnaby South,3,1,"1,633",1949,62,66,106,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$720,000",S,6092 PATRICK STREET,10/15/2012,11/25/2012,41,Burnaby South,5,2,"2,255",1954,58,52,106,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$720,000",S,58 N STRATFORD AVENUE,01-07-2011,03-02-2011,54,Burnaby North,5,3,"2,475",1979,32,33,122,2,House/Single Family,2 Storey
"$720,000",S,7974 18TH AVENUE,02-07-2012,2/13/2012,6,Burnaby East,4,2,"2,260",1968,44,33,111,2,House/Single Family,2 Storey
"$720,000",S,6240 THORNE AVENUE,09-01-2010,11/30/2010,90,Burnaby South,5,3,"2,656",1994,16,126,269,1,House/Single Family,2 Storey
"$720,000",S,7252 STRIDE AVENUE,03-05-2010,3/17/2010,12,Burnaby East,5,2,"1,600",1948,62,49,132,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$720,000",S,6110 MARINE DRIVE,1/25/2011,3/21/2011,55,Burnaby South,5,3,"2,378",9999,999,50,135,2,House/Single Family,2 Storey
"$720,000",S,4714 PARKER STREET,11/15/2011,1/29/2012,75,Burnaby North,4,2,"2,621",1958,53,55,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$720,000",S,4666 NAPIER STREET,12/20/2013,12/21/2013,1,Burnaby North,4,6,"2,020",1954,59,0,122,2,House/Single Family,2 Storey
"$720,000",S,4525 PARKER STREET,1/28/2013,1/29/2013,1,Burnaby North,3,1,"1,800",1950,63,51,122,1,House/Single Family,"2 Storey, Rancher/Bungalow w/Bsmt."
"$720,000",S,1551 HEATHDALE DRIVE,1/29/2010,5/31/2010,122,Burnaby North,6,3,"2,252",1973,37,57,157,1,House/Single Family,2 Storey
"$720,000",S,6096 KEITH STREET,09-05-2013,11/27/2013,83,Burnaby South,2,2,"2,200",1946,67,0,,1,House/Single Family,2 Storey w/Bsmt.
"$720,000",S,7201 10TH AVENUE,1/30/2013,1/31/2013,1,Burnaby East,6,3,"2,800",1967,46,50,130,2,House/Single Family,2 Storey
"$720,000",S,7241 CURTIS STREET,2/15/2010,2/22/2010,7,Burnaby North,3,2,"2,276",1965,45,50,122,1,House/Single Family,2 Storey
"$720,000",S,7263 4TH STREET,1/17/2012,02-07-2012,21,Burnaby East,5,2,"2,100",1960,52,73,98,2,House/Single Family,Basement Entry
"$720,000",S,4418 GRAVELEY STREET,10-01-2010,10/14/2010,13,Burnaby North,5,4,"2,394",1990,20,44,87.1,2,House/Single Family,"2 Storey, Basement Entry"
"$720,000",S,6421 BURNS STREET,11-10-2012,01-10-2013,61,Burnaby South,3,1,"2,200",9999,999,50,120,1,House/Single Family,2 Storey
"$720,000",S,3846 GEORGIA STREET,04-09-2010,4/19/2010,10,Burnaby North,3,2,"1,810",1921,89,33,122,1,House/Single Family,2 Storey w/Bsmt.
"$720,000",S,6909 BALMORAL STREET,08-01-2013,8/14/2013,13,Burnaby South,5,3,"2,255",1977,36,33,120,2,House/Single Family,2 Storey
"$720,000",S,6491 CLINTON STREET,11/30/2011,12-05-2011,5,Burnaby South,4,1,"1,850",1959,52,50,120,1,House/Single Family,1 Storey
"$720,000",S,7999 MCGREGOR AVENUE,05-09-2011,06-07-2011,29,Burnaby South,4,2,"2,270",1964,47,42,145,1,House/Single Family,2 Storey
"$720,000",S,6537 NEVILLE STREET,9/20/2010,11/23/2010,64,Burnaby South,4,3,"2,550",1950,60,50,120,2,House/Single Family,2 Storey w/Bsmt.
"$720,000",S,1531 DUTHIE AVENUE,4/27/2010,4/30/2010,3,Burnaby North,6,3,"2,360",1944,66,62.5,,2,House/Single Family,2 Storey
"$720,000",S,5541 SHORT STREET,5/27/2013,8/22/2013,87,Burnaby South,3,2,"2,176",1957,56,64,120,2,House/Single Family,2 Storey
"$720,000",S,4472 TRIUMPH STREET,9/16/2013,9/23/2013,7,Burnaby North,2,1,"1,612",1948,65,33,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$720,000",S,137 GROSVENOR AVENUE,5/20/2011,5/31/2011,11,Burnaby North,3,2,"1,870",9999,999,33,122,1,House/Single Family,2 Storey
"$720,000",S,6380 6TH STREET,05-08-2010,5/27/2010,19,Burnaby South,6,3,"2,900",1974,36,0,,2,House/Single Family,2 Storey
"$720,000",S,5417 MANOR STREET,8/30/2012,11-09-2012,71,Burnaby North,4,4,"2,607",1994,18,33,130,2,House/Single Family,2 Storey w/Bsmt.
"$720,000",S,7807 19TH AVENUE,10/13/2009,1/18/2010,97,Burnaby East,5,4,"2,278",2008,1,30,144,1,House/Single Family,2 Storey
"$720,500",S,5849 KEITH STREET,02-09-2010,2/18/2010,9,Burnaby South,4,2,"2,494",1955,55,60,106,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$721,000",S,128 DELTA AVENUE,11-11-2012,12-12-2012,31,Burnaby North,3,2,"1,968",1963,49,33,122,2,House/Single Family,2 Storey
"$721,000",S,5536 KEITH STREET,03-07-2011,4/15/2011,39,Burnaby South,3,2,"1,635",1955,56,55,120,1,House/Single Family,Rancher/Bungalow
"$721,000",S,1115 BERIDALE COURT,10-04-2010,10-08-2010,4,Burnaby North,3,2,"2,430",1968,42,60,120,1,House/Single Family,Split Entry
"$721,293",S,9835 SULLIVAN STREET,5/23/2012,5/24/2012,1,Burnaby North,3,2,"1,950",1957,55,55,122,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$722,000",S,5265 EGLINTON STREET,09-09-2011,11/18/2011,70,Burnaby South,4,2,"2,320",1962,49,57,120,1,House/Single Family,Split Entry
"$722,000",S,8603 11TH AVENUE,08-12-2012,11/15/2012,95,Burnaby East,3,1,"1,780",1955,57,59,141,1,House/Single Family,3 Level Split
"$722,000",S,7478 19TH AVENUE,2/20/2010,3/25/2010,33,Burnaby East,5,3,"2,130",2002,8,33,113,1,House/Single Family,Basement Entry
"$722,400",S,3756 SUNSET STREET,5/14/2010,9/21/2010,130,Burnaby South,5,4,"2,510",1952,58,50,122,3,House/Single Family,2 Storey
"$722,500",S,7475 1ST STREET,2/21/2011,2/24/2011,3,Burnaby East,5,3,"2,760",1984,27,36,133.9,2,House/Single Family,2 Storey
"$722,500",S,4139 PANDORA STREET,3/14/2010,3/29/2010,15,Burnaby North,3,2,"1,920",9999,999,33,122,2,House/Single Family,2 Storey w/Bsmt.
"$722,500",S,7481 16TH AVENUE,07-10-2014,9/26/2014,78,Burnaby East,5,3,"2,205",1983,31,33,113.03,2,House/Single Family,"2 Storey, Basement Entry"
"$722,500",S,7260 INLET DRIVE,9/22/2009,1/27/2010,127,Burnaby North,5,3,"2,969",9999,999,60,190,2,House/Single Family,2 Storey w/Bsmt.
"$722,800",S,8617 12TH AVENUE,8/14/2012,9/16/2012,33,Burnaby East,3,1,"2,400",1954,58,59,,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$723,000",S,7360 11TH AVENUE,6/25/2014,7/19/2014,24,Burnaby East,5,3,"2,075",1986,28,31,144.8,2,House/Single Family,Basement Entry
"$723,000",S,4480 PENDER STREET,07-09-2014,7/21/2014,12,Burnaby North,5,2,"1,500",9999,999,33,122,2,House/Single Family,Rancher/Bungalow
"$723,000",S,1075 DUTHIE AVENUE,11-03-2010,01-01-2011,59,Burnaby North,6,2,"2,012",1960,50,62,118.5,2,House/Single Family,2 Storey w/Bsmt.
"$723,500",S,7471 18TH AVENUE,02-10-2011,2/28/2011,18,Burnaby East,5,3,"2,353",1985,26,33,113,2,House/Single Family,2 Storey
"$723,500",S,3812 GARDEN GROVE DRIVE,08-08-2015,8/30/2015,22,Burnaby South,3,4,"1,714",1975,40,31,110,1,House/Single Family,2 Storey w/Bsmt.
"$723,500",S,3076 NOEL DRIVE,03-11-2013,4/22/2013,42,Burnaby North,3,2,"1,906",1958,55,60,120,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$724,000",S,5410 KEITH STREET,11/27/2012,12-07-2012,10,Burnaby South,4,2,"2,320",1955,57,58,120,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$724,000",S,7270 STRIDE AVENUE,04-11-2011,4/21/2011,10,Burnaby East,4,2,"1,800",1952,59,53,120,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$724,000",S,6292 BROADWAY,10/15/2013,11/27/2013,43,Burnaby North,3,1,"2,008",1959,54,50,120,1,House/Single Family,3 Level Split
"$724,000",S,7773 ELFORD STREET,03-12-2013,05-04-2013,53,Burnaby East,5,2,"2,340",1953,60,50,121,2,House/Single Family,2 Storey
"$725,000",S,6472 MARINE DRIVE,10-01-2010,11-02-2010,32,Burnaby South,3,1,"2,400",9999,999,269,140 Effective,1,House/Single Family,2 Storey w/Bsmt.
"$725,000",S,6706 LINDEN AVENUE,9/15/2011,9/23/2011,8,Burnaby South,4,2,"2,376",1954,57,50,109.73,1,House/Single Family,Rancher/Bungalow
"$725,000",S,7201 INLET DRIVE,8/29/2012,12/24/2012,117,Burnaby North,4,2,"2,150",1951,61,60,120,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,000",S,8067 18TH AVENUE,9/18/2012,10/27/2012,39,Burnaby East,3,2,"2,736",1945,67,60,140,1,House/Single Family,1 Storey
"$725,000",S,3768 DOMINION STREET,11-05-2012,1/14/2013,70,Burnaby North,4,2,"2,738",1958,54,50,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,000",S,7362 PATTERSON AVENUE,11/13/2010,4/13/2011,151,Burnaby South,4,2,"2,034",1962,48,50,120,1,House/Single Family,"2 Storey, Split Entry"
"$725,000",S,4666 NAPIER STREET,01-12-2011,1/17/2011,5,Burnaby North,4,2,"2,020",1954,57,50,122,2,House/Single Family,2 Storey
"$725,000",S,4170 MCGILL STREET,04-03-2013,7/25/2013,113,Burnaby North,5,2,"2,200",1959,54,33,122,1,House/Single Family,2 Storey
"$725,000",S,8565 10TH AVENUE,05-12-2015,5/27/2015,15,Burnaby East,3,2,"1,702",1950,65,57,108,1,House/Single Family,Rancher/Bungalow
"$725,000",S,4262 MACDONALD AVENUE,5/17/2010,5/20/2010,3,Burnaby South,4,2,"2,400",1955,55,66,132,1,House/Single Family,2 Storey
"$725,000",S,8391 11TH AVENUE,11/28/2010,1/16/2011,49,Burnaby East,6,3,"3,000",1955,55,51,141,2,House/Single Family,"2 Storey, Rancher/Bungalow"
"$725,000",S,3723 MANOR STREET,03-11-2015,3/27/2015,16,Burnaby North,3,2,"1,674",1954,61,33,122,2,House/Single Family,2 Storey
"$725,000",S,7711 CANADA WAY,05-08-2011,9/21/2011,136,Burnaby East,6,4,"2,125",2004,7,33,110,2,House/Single Family,2 Storey
"$725,000",S,4052 MARINE DRIVE,9/22/2014,1/28/2015,128,Burnaby South,5,2,"2,350",1950,64,82,176,1,House/Single Family,2 Storey
"$725,000",S,8434 16TH AVENUE,7/14/2011,7/21/2011,7,Burnaby East,3,2,"1,662",1947,64,50,189,1,House/Single Family,1 Storey
"$725,000",S,3647 LYNNDALE CRESCENT,02-01-2010,10/13/2010,254,Burnaby North,5,3,"2,540",9999,999,36,IRR,1,House/Single Family,2 Storey w/Bsmt.
"$725,000",S,4645 BRENTLAWN DRIVE,04-10-2010,12/24/2010,258,Burnaby North,2,1,"2,078",1953,57,53,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,000",S,8920 15TH AVENUE,05-04-2015,05-12-2015,8,Burnaby East,1,1,"1,234",1912,103,45,99,1,House/Single Family,2 Storey
"$725,000",S,7256 INLET DRIVE,03-11-2014,4/23/2014,43,Burnaby North,4,3,"2,210",1951,63,60,200,1,House/Single Family,2 Storey
"$725,000",S,6537 PORTLAND STREET,1/15/2013,2/14/2013,30,Burnaby South,4,2,"1,850",1950,63,50,120,2,House/Single Family,2 Storey
"$725,000",S,3769 FIR STREET,10/25/2010,11-01-2010,7,Burnaby South,4,2,"2,028",1954,56,53,118,1,House/Single Family,4 Level Split
"$725,000",S,7040 MALIBU DRIVE,1/16/2011,1/20/2011,4,Burnaby North,2,1,718,1950,61,60,120,1,House/Single Family,2 Storey
"$725,000",S,5886 BRANTFORD AVENUE,8/23/2010,8/24/2010,1,Burnaby South,1,1,"1,662",1955,55,55,141,1,House/Single Family,2 Storey
"$725,000",S,6476 GRIFFITHS AVENUE,2/15/2011,2/18/2011,3,Burnaby South,4,2,"2,040",1962,49,97,65,1,House/Single Family,3 Level Split
"$725,000",S,3230 BAINBRIDGE AVENUE,4/17/2010,05-08-2010,21,Burnaby North,3,2,"1,880",1969,41,75,120,2,House/Single Family,Split Entry
"$725,000",S,5075 KEITH STREET,06-02-2010,03-02-2011,273,Burnaby South,5,2,"2,514",1955,55,59,118,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,000",S,4168 FIR STREET,2/16/2012,4/16/2012,60,Burnaby South,1,1,700,9999,999,49.5,135,1,House/Single Family,2 Storey w/Bsmt.
"$725,000",S,7630 FORMBY STREET,3/14/2011,3/20/2011,6,Burnaby South,5,2,"2,142",1958,53,60,101,2,House/Single Family,2 Storey
"$725,000",S,6725 KNEALE PLACE,2/26/2010,3/20/2010,22,Burnaby North,5,3,"2,720",1972,38,62,146,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,000",S,4566 MIDLAWN DRIVE,11/20/2012,11/25/2012,5,Burnaby North,3,2,"2,080",1955,57,0,,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,000",S,5950 CLINTON STREET,4/19/2010,4/21/2010,2,Burnaby South,6,2,"2,324",1960,50,52,122,2,House/Single Family,2 Storey
"$725,000",S,6707 GORDON AVENUE,4/26/2011,05-01-2011,5,Burnaby South,3,2,"1,763",1956,55,64,100,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,000",S,2575 NORCREST COURT,6/30/2011,7/28/2011,28,Burnaby North,4,3,"2,100",1978,33,60,158,2,House/Single Family,2 Storey w/Bsmt.
"$725,000",S,8093 10TH AVENUE,08-10-2015,8/17/2015,7,Burnaby East,4,2,"2,734",1947,68,51,136,1,House/Single Family,2 Storey w/Bsmt.
"$725,000",S,7798 GILLEY AVENUE,06-03-2013,08-05-2013,63,Burnaby South,5,3,"2,850",1970,43,54.8,117,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$725,500",S,3920 OXFORD STREET,9/23/2010,10/22/2010,29,Burnaby North,2,1,"1,700",1941,69,50,122,1,House/Single Family,1 Storey
"$726,000",S,8397 HOLLIS PLACE,2/21/2012,03-03-2012,11,Burnaby South,1,1,900,9999,999,0,0,1,House/Single Family,1 Storey
"$726,000",S,25 HOWARD AVENUE,2/21/2013,3/20/2013,27,Burnaby North,3,2,"1,876",1959,54,33,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$726,000",S,5990 6TH STREET,04-12-2012,06-01-2012,50,Burnaby South,3,2,"2,020",1939,73,60,121,1,House/Single Family,2 Storey
"$726,000",S,8395 HOLLIS PLACE,2/21/2012,03-03-2012,11,Burnaby South,1,1,900,9999,999,0,,1,House/Single Family,1 Storey
"$726,000",S,8338 NELSON AVENUE,2/21/2012,03-03-2012,11,Burnaby South,1,1,900,9999,999,0,,1,House/Single Family,1 Storey
"$726,000",S,5049 LAUREL STREET,8/16/2013,11/21/2013,97,Burnaby South,3,1,"1,984",1954,59,0,102,1,House/Single Family,2 Storey
"$726,000",S,7676 HEDLEY AVENUE,4/26/2010,05-03-2010,7,Burnaby South,4,2,"1,986",1954,56,51,120,2,House/Single Family,"2 Storey, Rancher/Bungalow w/Bsmt."
"$726,000",S,8017 19TH AVENUE,04-02-2011,04-10-2011,8,Burnaby South,4,3,"2,158",1956,55,56,,2,House/Single Family,3 Level Split
"$726,000",S,7654 ENDERSBY STREET,09-02-2013,10/21/2013,49,Burnaby East,5,2,"2,340",1959,54,60,119,2,House/Single Family,2 Storey
"$726,000",S,323 DELTA AVENUE,05-12-2014,5/13/2014,1,Burnaby North,2,1,"1,300",9999,999,33,114,1,House/Single Family,2 Storey
"$726,000",S,8399 HOLLIS PLACE,2/21/2012,03-03-2012,11,Burnaby South,1,1,900,9999,999,0,,1,House/Single Family,1 Storey
"$726,000",S,8358 NELSON AVENUE,2/21/2012,03-03-2012,11,Burnaby South,1,1,900,9999,999,0,,1,House/Single Family,1 Storey
"$726,200",S,7715 TYNDALE PLACE,01-03-2010,01-07-2010,4,Burnaby North,4,3,"3,371",1976,34,,,1,House/Single Family,2 Storey w/Bsmt.
"$727,000",S,7687 GREENALL AVENUE,1/19/2010,02-04-2010,16,Burnaby South,4,2,"2,116",1950,60,70,180,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$727,000",S,7806 GRAHAM AVENUE,01-09-2012,1/16/2012,7,Burnaby East,3,2,"2,070",1920,92,53,110,1,House/Single Family,2 Storey w/Bsmt.
"$727,000",S,7113 BUCHANAN STREET,3/15/2010,3/28/2010,13,Burnaby North,3,1,"2,600",1961,49,66,116,1,House/Single Family,2 Storey
"$727,000",S,4250 PARKER STREET,6/30/2013,7/15/2013,15,Burnaby North,4,2,"1,771",1952,61,53,116,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$727,000",S,3869 NAPIER STREET,5/21/2014,07-11-2014,51,Burnaby North,5,2,"2,055",9999,999,33,136,2,House/Single Family,2 Storey w/Bsmt.
"$727,000",S,6880 DUNNEDIN STREET,5/16/2010,06-01-2010,16,Burnaby North,2,2,"2,115",1964,46,61,113,2,House/Single Family,2 Storey
"$727,500",S,33 RANELAGH AVENUE,12/20/2013,1/15/2014,26,Burnaby North,4,2,"2,100",1947,66,33,121,1,House/Single Family,2 Storey w/Bsmt.
"$728,000",S,7749 KAYMAR DRIVE,10-01-2010,02-05-2011,127,Burnaby South,4,2,"2,160",1954,56,147,60/173/131,1,House/Single Family,2 Storey
"$728,000",S,8463 11TH AVENUE,09-01-2011,09-11-2011,10,Burnaby East,3,2,"2,408",1955,56,50,139,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$728,000",S,3838 PINE STREET,06-07-2011,07-11-2011,34,Burnaby South,5,2,"2,100",9999,999,33,122,2,House/Single Family,2 Storey
"$728,000",S,4455 OXFORD STREET,2/15/2014,2/17/2014,2,Burnaby North,4,1,"1,960",1956,58,33,122,1,House/Single Family,Rancher/Bungalow
"$728,500",S,5827 HIGHFIELD DRIVE,10-12-2011,11-09-2011,28,Burnaby North,3,2,"2,640",1965,46,95,70,2,House/Single Family,2 Storey
"$728,500",S,3711 VENABLES STREET,05-12-2011,5/23/2011,11,Burnaby North,5,2,"2,000",1950,61,50,122,2,House/Single Family,Split Entry
"$729,000",S,1024 SPRINGER AVENUE,05-08-2013,5/14/2013,6,Burnaby North,4,2,"2,300",1940,73,60,120,2,House/Single Family,2 Storey
"$729,000",S,7077 CANADA WAY,5/28/2013,06-04-2013,7,Burnaby South,5,3,"2,700",1982,31,33,139.7,2,House/Single Family,Basement Entry
"$729,000",S,7305 BARNET ROAD,3/31/2011,04-04-2011,4,Burnaby North,0,0,"2,000",1949,62,0,,1,House/Single Family,2 Storey
"$729,000",S,7872 CARIBOO ROAD,02-02-2012,2/21/2012,19,Burnaby East,4,2,"2,040",1951,61,50,121,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$729,000",S,9734 STILL CREEK AVENUE,6/20/2011,7/25/2011,35,Burnaby North,6,3,"2,588",1969,42,58,119,1,House/Single Family,2 Storey
"$729,000",S,7676 LAWRENCE DRIVE,06-06-2012,06-12-2012,6,Burnaby North,3,2,"2,000",1978,34,60,120,2,House/Single Family,Rancher/Bungalow
"$729,305",S,5132 LAUREL STREET,2/21/2011,03-09-2011,16,Burnaby South,3,3,"2,654",1974,37,59,106,1,House/Single Family,2 Storey
"$730,000",S,7252 INLET DRIVE,04-10-2012,6/29/2012,80,Burnaby North,3,2,"2,290",1950,62,60,209,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,3065 GREENWOOD PLACE,06-02-2014,06-09-2014,7,Burnaby North,4,3,"2,594",1980,34,66,161.5,1,House/Single Family,"2 Storey, Basement Entry"
"$730,000",S,8220 GILLEY AVENUE,8/19/2011,8/28/2011,9,Burnaby South,4,2,"2,436",1962,49,63,142,1,House/Single Family,2 Storey
"$730,000",S,321 N RANELAGH AVENUE,09-07-2011,9/13/2011,6,Burnaby North,3,2,"1,840",1956,55,33,127,2,House/Single Family,2 Storey
"$730,000",S,3915 WILLIAM STREET,1/17/2013,03-05-2013,47,Burnaby North,3,2,"1,626",1957,56,50,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,8067 15TH AVENUE,4/22/2014,4/27/2014,5,Burnaby East,5,3,"2,747",1988,26,33,134,2,House/Single Family,2 Storey
"$730,000",S,7042 PATTERSON AVENUE,02-04-2014,5/14/2014,99,Burnaby South,5,2,"2,454",1954,60,50,139,2,House/Single Family,2 Storey
"$730,000",S,3870 IMPERIAL STREET,6/18/2014,8/27/2014,70,Burnaby South,4,3,"2,533",1912,102,49.67,133,2,House/Single Family,2 Storey w/Bsmt.
"$730,000",S,4242 HURST STREET,9/13/2010,9/24/2010,11,Burnaby South,2,1,"1,254",1955,55,59,124,1,House/Single Family,"2 Storey, Split Entry"
"$730,000",S,6807 STRATHMORE AVENUE,3/15/2013,5/25/2013,71,Burnaby South,4,2,"2,100",1954,59,50,111.5,1,House/Single Family,2 Storey
"$730,000",S,6840 IMPERIAL STREET,8/30/2010,09-03-2010,4,Burnaby South,5,3,"4,107",1976,34,50,110,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,8869 10TH AVENUE,5/20/2014,5/25/2014,5,Burnaby East,3,2,"1,949",1951,63,75,140,1,House/Single Family,Rancher/Bungalow
"$730,000",S,7615 16TH AVENUE,09-08-2014,9/14/2014,6,Burnaby East,3,2,"2,102",1951,63,62.5,,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,4591 MIDLAWN DRIVE,10-04-2010,10/20/2010,16,Burnaby North,4,2,"2,458",1954,56,57,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,4638 E GEORGIA STREET,05-06-2010,5/19/2010,13,Burnaby North,4,3,"2,400",1968,42,33,122,2,House/Single Family,2 Storey
"$730,000",S,9554 DAVID DRIVE,02-10-2012,4/25/2012,75,Burnaby North,4,2,"2,412",1958,54,65,113,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,4304 UNION STREET,03-10-2013,3/15/2013,5,Burnaby North,4,2,"1,796",1957,56,33,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,4468 CARLETON AVENUE,02-08-2012,6/16/2012,129,Burnaby South,8,6,"3,725",2012,0,49.21,135,1,House/Single Family,2 Storey w/Bsmt.
"$730,000",S,7359 10TH AVENUE,03-04-2013,04-02-2013,29,Burnaby East,6,3,"2,265",1988,25,31,121,2,House/Single Family,2 Storey
"$730,000",S,8572 ARMSTRONG AVENUE,7/23/2013,7/28/2013,5,Burnaby East,4,2,"2,280",1950,63,60,142,1,House/Single Family,Rancher/Bungalow w/Loft
"$730,000",S,20 WARWICK AVENUE,1/18/2012,1/23/2012,5,Burnaby North,3,2,"1,700",1952,60,33,122,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,9909 LYNDHURST STREET,6/24/2013,8/31/2013,68,Burnaby North,7,4,"2,900",9999,999,76,146.86,2,House/Single Family,2 Storey w/Bsmt.
"$730,000",S,7942 GRAHAM AVENUE,1/27/2010,02-02-2010,6,Burnaby East,5,5,"3,601",1989,21,50,120,2,House/Single Family,2 Storey w/Bsmt.
"$730,000",S,5990 IRMIN STREET,01-09-2012,02-03-2012,25,Burnaby South,4,3,"2,551",1923,89,66,100,1,House/Single Family,2 Storey w/Bsmt.
"$730,000",S,4240 IRMIN STREET,02-02-2010,02-12-2010,10,Burnaby South,4,2,"1,866",1949,61,78,129,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,000",S,4825 NORTHLAWN DRIVE,8/24/2010,9/24/2010,31,Burnaby North,2,2,"1,767",1955,55,60,122,1,House/Single Family,"1 1/2 Storey, 3 Level Split"
"$730,000",S,2561 STONEY CREEK PLACE,11-06-2014,1/21/2015,76,Burnaby North,4,4,"2,608",1988,26,0,,2,House/Single Family,2 Storey w/Bsmt.
"$730,000",S,5475 CANADA WAY,10/21/2014,1/14/2015,85,Burnaby South,4,3,"2,200",1967,47,85,110,2,House/Single Family,"2 Storey w/Bsmt., 3 Level Split"
"$730,000",S,3162 ASTOR DRIVE,08-07-2012,11/14/2012,99,Burnaby North,3,2,"1,820",1956,56,75,110,1,House/Single Family,3 Level Split
"$730,000",S,6141 BRYANT STREET,10/18/2010,12/21/2010,64,Burnaby South,6,4,"3,329",1953,57,51,125,1,House/Single Family,2 Storey w/Bsmt.
"$730,000",S,4115 ETON STREET,3/31/2014,04-01-2014,1,Burnaby North,3,2,"1,860",1949,65,33,122,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$730,500",S,6570 GILLEY AVENUE,07-01-2013,07-01-2013,0,Burnaby South,4,2,"2,264",1947,66,66,101,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$731,000",S,5608 CLINTON STREET,3/29/2010,04-04-2010,6,Burnaby South,5,2,"2,456",1948,62,54,124,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$731,000",S,4344 GEORGIA STREET,02-06-2012,02-08-2012,2,Burnaby North,3,2,"1,500",1940,72,33,122,2,House/Single Family,"Rancher/Bungalow, Rancher/Bungalow w/Bsmt."
"$731,000",S,9930 LYNDHURST STREET,2/20/2012,2/25/2012,5,Burnaby North,5,2,"2,100",1961,51,60,178,1,House/Single Family,2 Storey
"$731,500",S,8125 19TH AVENUE,04-11-2012,4/17/2012,6,Burnaby South,3,3,"1,682",1983,29,110,50,1,House/Single Family,2 Storey
"$732,000",S,6888 HUMPHRIES AVENUE,1/29/2011,02-04-2011,6,Burnaby South,3,2,"1,709",1985,26,53,120,1,House/Single Family,Rancher/Bungalow
"$732,000",S,5670 KINCAID STREET,02-03-2014,2/24/2014,21,Burnaby South,3,1,"1,544",1945,69,,,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$732,000",S,8326 14TH AVENUE,05-09-2013,05-12-2013,3,Burnaby East,6,3,"2,400",1967,46,52,118,2,House/Single Family,"2 Storey, Basement Entry"
"$732,500",S,3925 PARKER STREET,01-11-2010,02-01-2010,21,Burnaby North,5,3,"2,400",1985,25,32.9,122,2,House/Single Family,Basement Entry
"$733,000",S,8085 17TH AVENUE,05-12-2014,5/13/2014,1,Burnaby East,2,1,"1,656",9999,999,50,137.8,1,House/Single Family,2 Storey
